Instancia,Experimento,Seed,Fitness,Tiempo(s),Generaciones,Seleccion,Cruce,Mutacion
AJUSTADA,BASELINE,11,2.2744897959183676,82.2412462234497,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,12,1.712244897959184,83.41021990776062,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,13,1.553061224489796,87.12597155570984,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,14,1.525,125.93749856948853,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,15,1.5469387755102044,129.58816766738892,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,16,1.6005102040816326,134.65632247924805,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,17,1.6540816326530614,101.81959939002991,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,18,1.6596938775510204,98.81891107559204,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,19,1.5086734693877548,87.72486186027527,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,20,1.4714285714285709,84.88578772544861,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,21,1.4724489795918363,84.0200719833374,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
